"No","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
2547028,206,"CASH_IN",24953.88,"C1634084761",1008299.89,1033253.77,"C2050892475",1280736.88,1255783.01,0,0
2547678,206,"CASH_OUT",131888.81,"C1964238527",120766,0,"C1974680314",908177.28,1040066.08,0,0
2547761,206,"CASH_OUT",54499.26,"C2035648296",0,0,"C896379216",990116.74,1044616,0,0
2548812,206,"CASH_IN",39902.08,"C1684305900",996163.56,1036065.64,"C1036168354",1083004.42,1043102.34,0,0
2548830,206,"CASH_OUT",113945.13,"C1865682058",185428,71482.87,"C1863535745",905008.41,1018953.54,0,0
2549032,206,"CASH_IN",332202.51,"C197024466",795679.3,1127881.81,"C750301866",1353699,1021496.49,0,0
2549169,206,"CASH_OUT",6612.02,"C1867886824",154473,147860.98,"C901524568",792376.01,798988.03,0,0
2549267,206,"CASH_IN",324177.8,"C2015473416",66004.66,390182.46,"C1534333217",1342225.38,1018047.58,0,0
2549422,206,"CASH_IN",162943.98,"C1898194239",24481,187424.98,"C288295695",1093733.1,930789.12,0,0
2549846,206,"CASH_IN",64486.1,"C202591684",33123,97609.1,"C975634804",921451.6,856965.5,0,0
2550508,206,"CASH_IN",134027.98,"C1784948521",621197.83,755225.81,"C2128248300",1440274.87,1306246.9,0,0
2550634,206,"CASH_IN",162814.44,"C1799045237",689971.33,852785.78,"C872059437",605613.64,442799.2,0,0
2550978,206,"CASH_OUT",69570.74,"C1964007532",445706,376135.26,"C1486465740",1044370.02,1113940.76,0,0
2551718,206,"CASH_IN",176922.33,"C1874924940",394646.41,571568.74,"C1914110853",1445204.38,1268282.04,0,0
2551949,206,"CASH_IN",43641.09,"C25843949",416050.93,459692.02,"C739125705",868999.19,825358.11,0,0
2552079,206,"CASH_IN",181515.5,"C1981287687",196403.48,377918.98,"C11443850",1546204.29,1364688.79,0,0
2552084,206,"CASH_IN",53867.12,"C196425450",1153561.53,1207428.65,"C1725361268",601335.14,547468.02,0,0
2552535,206,"CASH_IN",261609.02,"C1901263581",415713.19,677322.21,"C1817084447",1409574.52,1147965.5,0,0
2552739,206,"CASH_OUT",154196.49,"C1013101723",154196.49,0,"C1068088118",325765.34,479961.83,1,0
2553361,206,"CASH_OUT",104780.29,"C206984717",625416,520635.71,"C1948082831",1604560.54,1709340.82,0,0
2553466,206,"CASH_IN",102169.72,"C1910502686",412908,515077.72,"C326646538",958555.54,856385.82,0,0
2554386,206,"TRANSFER",494009.91,"C241916760",754911,260901.09,"C512895389",504956.42,998966.33,0,0
2554619,206,"TRANSFER",313144.25,"C1743462655",517366,204221.75,"C978024161",1013296.97,1326441.21,0,0
2555310,206,"CASH_IN",87658.6,"C1871071139",366845.84,454504.43,"C1237379757",649177.47,561518.88,0,0
2555312,206,"CASH_IN",257230.73,"C1996663731",938425.48,1195656.2,"C1653050489",1503248.23,1246017.5,0,0
2555315,206,"CASH_IN",21429.68,"C2092888053",1337085.95,1358515.63,"C680515602",550507.4,529077.72,0,0
2555443,206,"CASH_IN",62965.79,"C186124670",1266014.96,1328980.74,"C201284512",1599135.81,1536170.02,0,0
2555956,206,"CASH_OUT",246412.17,"C1960281723",0,0,"C498618435",1141744.79,1388156.96,0,0
2555988,206,"CASH_IN",162378.54,"C1911484274",848448.52,1010827.06,"C801060240",1065960.59,903582.05,0,0
2555990,206,"CASH_IN",55651.15,"C2023998261",1113696.97,1169348.12,"C523051082",1344894.03,1289242.88,0,0
2556415,206,"CASH_IN",125875.62,"C2002077822",347014.64,472890.26,"C1859020669",1215342.1,1089466.48,0,0
2556465,206,"CASH_IN",170080.01,"C2108640298",578330.72,748410.73,"C1567559450",1084621.87,914541.85,0,0
2556738,206,"CASH_IN",330251.09,"C2112775746",44593,374844.09,"C466733042",1550697.42,1220446.33,0,0
2557148,206,"CASH_OUT",180523.71,"C1990823433",0,0,"C647836473",1093445.4,1197845.78,0,0
2557346,206,"CASH_IN",446373.55,"C197862675",90347,536720.55,"C1056026551",1335750.47,889376.92,0,0
2557528,206,"CASH_IN",144321.31,"C1941861235",20129,164450.31,"C364108141",1456384.62,1312063.32,0,0
2557620,206,"CASH_IN",11523.68,"C357341177",1200197.42,1211721.1,"C915153244",955641.48,944117.8,0,0
2557865,206,"CASH_IN",55438.91,"C2005728385",30389,85827.91,"C283962022",946773.84,891334.93,0,0
2557949,206,"CASH_IN",289151,"C1885445235",1298235.96,1587386.97,"C425987411",1537083.88,1247932.88,0,0
2558017,206,"CASH_OUT",124278.01,"C2066986093",894265,769986.99,"C930455878",707673.31,831951.32,0,0
2558895,206,"CASH_OUT",162708.03,"C1897404592",0,0,"C723232128",1031694.25,1194402.28,0,0
2558992,206,"CASH_OUT",29407.1,"C1928404913",103087,73679.9,"C744866757",1017337.87,1046744.97,0,0
2559182,206,"CASH_OUT",49279.99,"C1895712410",0,0,"C73779380",1224043.01,1273322.99,0,0
2559254,206,"CASH_OUT",178519.74,"C1980930094",0,0,"C813337546",1274623.8,1453143.54,0,0
2559523,206,"CASH_OUT",226965.97,"C177058157",496709,269743.03,"C895656192",528388.1,755354.06,0,0
2560406,206,"CASH_IN",21415.78,"C181140803",143236,164651.78,"C765608216",1202509.84,1181094.06,0,0
2560630,206,"CASH_IN",214156.28,"C1925581864",703886.4,918042.69,"C1460346967",940329.55,726173.27,0,0
2560632,206,"CASH_IN",278936.83,"C1848210473",1277860.87,1556797.7,"C1830684059",1708326.71,1429389.89,0,0
2560935,206,"CASH_IN",383371.52,"C1880260824",275322,658693.52,"C389028568",819097.34,435725.81,0,0
2561032,206,"CASH_IN",352733.71,"C2057882253",855,353588.71,"C453331922",982371.71,629638,0,0
2561062,206,"CASH_OUT",61291.01,"C2131912708",267410,206118.99,"C1444039375",1059064.76,836087.18,0,0
2561128,206,"CASH_IN",22412.9,"C235428189",474942.92,497355.82,"C633732161",873109.88,850696.98,0,0
2561270,206,"CASH_IN",338039.6,"C1944619945",344559.24,682598.83,"C1947168527",824644.45,486604.86,0,0
2561574,206,"CASH_IN",234291.93,"C1892538413",25211,259502.93,"C434534016",1102423.35,868131.42,0,0
2561896,206,"CASH_IN",217031.21,"C25617609",428019.13,645050.34,"C1005017975",1326647.06,1109615.85,0,0
2562011,206,"CASH_IN",86329.68,"C1899693784",960970.47,1047300.15,"C264488563",1089182.2,1002852.52,0,0
2562014,206,"CASH_IN",42034.58,"C1913333126",1423517.91,1465552.49,"C73290129",1280932.11,1238897.53,0,0
2562158,206,"CASH_OUT",156259.71,"C1746879086",251248,94988.29,"C39500330",1063661.32,1219921.02,0,0
2562644,206,"CASH_IN",187921.18,"C2086698173",525795.38,713716.55,"C1997667145",757679.95,569758.78,0,0
2562708,206,"CASH_IN",269278.41,"C2060521321",20991,290269.41,"C685260368",1101788.52,832510.11,0,0
2562757,206,"CASH_IN",138077.12,"C1889926446",403926,542003.12,"C1521748701",597202.45,459125.33,0,0
2562970,206,"CASH_IN",304195.24,"C2049266512",5692,309887.24,"C2145447855",1081843.52,777648.28,0,0
2563057,206,"CASH_IN",197998.57,"C224442304",495885,693883.57,"C1144203190",1498172.04,1300173.47,0,0
2563498,206,"CASH_IN",70651.87,"C1838279733",753632.03,824283.9,"C817173970",389164.89,318513.01,0,0
2563528,206,"CASH_OUT",34211.83,"C2082955395",56532,22320.17,"C95714609",979031.3,1013243.13,0,0
2563551,206,"CASH_OUT",40811.31,"C1942432475",0,0,"C582882182",1088444.91,1129256.22,0,0
2563873,206,"CASH_IN",191619.74,"C2007880176",877373.15,1068992.9,"C1984672589",680145.33,488525.59,0,0
2564120,206,"CASH_OUT",59164.31,"C1867619306",824050,764885.69,"C497808494",1409945.07,1469109.38,0,0
2564748,206,"CASH_OUT",51784.05,"C2039314139",387237.85,335453.8,"C386787112",941564.85,993348.9,0,0
2564998,206,"TRANSFER",990630.25,"C185633643",990630.25,0,"C125986945",0,0,1,0
2564999,206,"CASH_OUT",990630.25,"C866722579",990630.25,0,"C1551990809",332494.61,1323124.85,1,0
2565427,206,"CASH_OUT",137978,"C1738085652",609555.73,471577.73,"C929086121",968644.41,1106622.41,0,0
2567627,206,"CASH_OUT",110770.85,"C1977489220",0,0,"C766296287",989575.17,1100346.02,0,0
2567654,206,"CASH_IN",116282.32,"C1821058815",1103982.34,1220264.66,"C1839327509",755936.13,639653.81,0,0
2567686,206,"CASH_IN",29467.36,"C1919913880",849419.32,878886.67,"C1826743121",1136988.99,1107521.64,0,0
2568209,206,"CASH_IN",20521.55,"C1918349587",637386.81,657908.36,"C1877373343",1193062.73,1172541.18,0,0
2568583,207,"CASH_IN",166433.09,"C1701419606",837796.18,1004229.27,"C2009910623",780794.19,614361.09,0,0
2568852,207,"CASH_IN",250142.31,"C1994125438",11205,261347.31,"C1492467729",1431150.98,1181008.66,0,0
2569081,207,"CASH_IN",70948.81,"C246225989",740821.54,811770.35,"C1429996969",621779.21,550830.4,0,0
2569167,207,"CASH_IN",136144.18,"C28664258",604525.29,740669.47,"C1245203346",908377.52,772233.34,0,0
2569637,207,"CASH_IN",183542.85,"C1965779368",1083331.95,1266874.8,"C1558705891",1398279.42,1214736.57,0,0
2570263,207,"CASH_IN",25941.94,"C1954394858",43859.72,69801.66,"C603943978",1096439.91,1070497.97,0,0
2570272,207,"CASH_IN",469248.09,"C2023957548",847452.1,1316700.19,"C1417601943",1492443.73,1023195.64,0,0
2571025,207,"CASH_IN",224919.66,"C1653938995",1044546.15,1269465.8,"C575683003",1431377.46,1206457.8,0,0
2571326,207,"CASH_IN",175871.05,"C1968565153",161928.22,337799.27,"C369306100",1216102.91,1040231.86,0,0
2571515,207,"CASH_OUT",682063.33,"C1854965389",682063.33,0,"C1299909889",1166990.34,1849053.68,1,0
2571672,207,"CASH_IN",205416.06,"C2099655479",1262391.91,1467807.97,"C1327436911",1328749.38,1123333.32,0,0
2572069,207,"CASH_IN",99887.89,"C1852313904",2805,102692.89,"C934060592",1351865.06,1251977.16,0,0
2572617,207,"CASH_OUT",196793.57,"C2001516602",41040,0,"C582380761",1131112.26,1327905.83,0,0
2573058,207,"CASH_OUT",82984.59,"C2007244166",305395,222410.41,"C482255396",628046.91,711031.49,0,0
2573104,207,"CASH_IN",111141.22,"C2036607602",241428.39,352569.61,"C14989766",1155432.86,1044291.64,0,0
2573701,207,"TRANSFER",1322.17,"C1917964819",550500.65,549178.48,"C508346316",632825.63,634147.8,0,0
2574597,207,"CASH_IN",270282.02,"C1985552656",13394,283676.02,"C189164337",1284159.04,1013877.02,0,0
2574625,207,"CASH_OUT",253043.29,"C1913882206",0,0,"C777479667",1032947.85,1285991.13,0,0
2574797,207,"CASH_IN",320356.84,"C208888767",30959,351315.84,"C137980612",1268061.27,947704.43,0,0
2575448,207,"CASH_IN",176499.84,"C1965597893",361725,538224.84,"C853781603",839339.46,662839.61,0,0
2576005,207,"CASH_IN",228414.42,"C1757034456",686432.29,914846.71,"C33674938",1157948.89,929534.46,0,0
2576885,207,"CASH_OUT",46622.99,"C1954151152",24847,0,"C543546465",1272975.89,1319598.88,0,0
2577072,207,"CASH_IN",221411.67,"C2035746374",103826,325237.67,"C215984966",1746649.42,1525237.75,0,0
2577801,207,"CASH_OUT",269102.39,"C1968082920",0,0,"C783587751",1225791.14,1494893.53,0,0
2578046,207,"CASH_OUT",319580.61,"C2042779505",236441.27,0,"C1779864151",971173.24,1290753.85,0,0
2578256,207,"CASH_IN",337364.36,"C1907397267",103759,441123.36,"C756354730",874290.29,536925.92,0,0
2578426,207,"TRANSFER",166892.19,"C2107601878",424451.85,257559.66,"C1351717480",856022.69,1022914.88,0,0
2578564,207,"CASH_OUT",217721.63,"C2049037164",454078,236356.37,"C724134418",534533.62,852834.51,0,0
2578873,207,"CASH_IN",159121.67,"C1990804179",470928.16,630049.83,"C1297676427",1104030.07,944908.4,0,0
2579391,207,"TRANSFER",388452.55,"C2009654433",322237.69,0,"C503398361",1260959.72,1649412.27,0,0
2579497,207,"CASH_IN",72480.88,"C1942449187",562461.32,634942.21,"C1811883521",1006976.62,934495.74,0,0
2579727,207,"CASH_IN",150035.82,"C1854333878",1367549.68,1517585.5,"C1136563661",1153405.6,1003369.78,0,0
2580082,207,"CASH_OUT",118759.21,"C2133974595",157978,39218.79,"C804599042",1212614.42,1331373.62,0,0
2580676,207,"CASH_OUT",123857.7,"C2082418676",77865,0,"C846034385",1163677.88,1287535.58,0,0
2581096,207,"CASH_OUT",247822.07,"C1937904891",195751.43,0,"C629975762",945834.52,1193656.59,0,0
2581350,207,"CASH_IN",131044.48,"C1959363819",172759.62,303804.09,"C343810149",942124.23,811079.75,0,0
2581396,207,"CASH_IN",292715.38,"C1840875335",424021,716736.38,"C603189275",983686.48,1007027.81,0,0
2581516,207,"TRANSFER",134648.15,"C2083836464",199050.39,64402.24,"C1978687508",1112996.95,1247645.1,0,0
2582174,207,"CASH_IN",6951.28,"C235463392",1344054.47,1351005.74,"C1045319853",1335350.95,1328399.67,0,0
2582311,207,"CASH_IN",67471.27,"C1696537985",860306.97,927778.25,"C1635064361",1028852.79,961381.52,0,0
2582555,207,"CASH_IN",8992.15,"C24749420",291556,300548.15,"C948456970",950020.11,941027.96,0,0
2582608,207,"TRANSFER",314752.54,"C1928652424",299283.77,0,"C678521312",594844.7,909597.24,0,0
2583270,207,"CASH_OUT",199733.56,"C1864019551",298299,98565.44,"C1872163873",945200.96,991471.17,0,0
2583595,207,"CASH_OUT",323441.01,"C1894187514",832327.13,508886.12,"C891804577",821976.43,1145417.44,0,0
2583786,207,"CASH_IN",167301.64,"C328180282",1066710.71,1234012.35,"C961551061",1280389.53,1113087.89,0,0
2584262,207,"CASH_OUT",190642.93,"C1907128333",0,0,"C543478705",1104945.97,1295588.89,0,0
2584318,207,"CASH_IN",64128.02,"C1909307736",727628.28,791756.3,"C77288645",359024.81,294896.78,0,0
2584535,207,"CASH_OUT",132749.73,"C185110133",303320.63,170570.9,"C822205866",667721.23,800470.96,0,0
2585997,207,"CASH_OUT",343087.09,"C1968392825",124545,0,"C948123228",1028926.73,1372013.81,0,0
2586335,207,"DEBIT",1733.52,"C1885044599",29748,28014.48,"C463918645",1148285.3,1150018.82,0,0
2586498,207,"CASH_OUT",138960.22,"C1702301356",777679.09,638718.87,"C544425847",404841.48,893885.83,0,0
2586515,207,"CASH_OUT",72288.02,"C2064162427",107097,34808.98,"C974444315",836135.89,908423.9,0,0
2586553,207,"CASH_IN",183313.43,"C1648341559",636754.26,820067.69,"C659322197",1648414.96,1465101.53,0,0
2586556,207,"CASH_IN",214865.81,"C1862497532",1105794.85,1320660.65,"C345700214",659939.11,445073.3,0,0
2587149,207,"CASH_OUT",137061.22,"C1949915176",33172,0,"C621524435",1027343.75,1164404.98,0,0
2587926,207,"DEBIT",735.84,"C1971271063",249285.87,248550.04,"C169635896",1319138.16,1319873.99,0,0
2587959,207,"CASH_OUT",193226.67,"C2120603903",488178,294951.33,"C1354425232",872532.95,1065759.62,0,0
2588173,207,"CASH_IN",219118.82,"C2057330398",83187.27,302306.09,"C1253365040",1172784.4,953665.58,0,0
2588179,207,"CASH_IN",28646.46,"C1872167867",606351.86,634998.32,"C1508344832",908768.31,880121.84,0,0
2588181,207,"CASH_IN",49316.43,"C1621492898",727249.38,776565.81,"C661442540",1163871.86,1114555.43,0,0
2588246,207,"CASH_OUT",38427.47,"C1399554611",38427.47,0,"C988696172",27167.41,65594.88,1,0
2588883,207,"CASH_OUT",239015.42,"C204469619",159770.2,0,"C965512474",692062.55,931077.98,0,0
2589041,207,"CASH_OUT",198531.07,"C1969303761",0,0,"C960174344",1116958.35,1315489.42,0,0
2589170,207,"TRANSFER",288869.22,"C189430311",389115.47,100246.26,"C646699536",671192.65,960061.86,0,0
2589444,207,"TRANSFER",79390.68,"C2087184429",246302,166911.32,"C919595441",1356165.15,1435555.83,0,0
2590120,207,"CASH_IN",288878.41,"C1991731148",61513.51,350391.92,"C1484921022",1582870.46,1293992.05,0,0
2590248,207,"CASH_IN",197598.57,"C217673569",685209.15,882807.73,"C1247782603",1842804.76,1645206.19,0,0
2590766,207,"TRANSFER",235550.28,"C1997879230",354579.41,119029.14,"C986267724",1561189.27,1796739.55,0,0
2590955,207,"CASH_OUT",44885.16,"C1951027603",0,0,"C720538790",1201499.21,1246384.37,0,0
2591096,207,"CASH_OUT",173633.92,"C2033890297",199023,25389.08,"C611600908",746530.71,920164.63,0,0
2592541,207,"CASH_IN",158780.25,"C1869682369",150038.79,308819.05,"C1034437282",1110214.84,951434.59,0,0
2593041,207,"CASH_IN",188940.86,"C1879077114",315624.46,504565.32,"C1415399603",903549.11,714608.25,0,0
2593154,207,"CASH_IN",140993.97,"C174990609",455769,596762.97,"C1691458299",753386,612392.03,0,0
2593216,207,"CASH_IN",26900.75,"C1905889668",1105724.86,1132625.61,"C1670873561",1319723.58,1099667.06,0,0
2593846,207,"CASH_OUT",171965.45,"C1910325931",0,0,"C539330985",967459.86,1139425.31,0,0
2594469,207,"CASH_OUT",137850.26,"C1954631619",383521,245670.74,"C410230",505658,643508.26,0,0
2595077,207,"CASH_OUT",19378.17,"C2046789303",632675,613296.83,"C1481980275",607966.81,627344.97,0,0
2595637,207,"CASH_OUT",269046.45,"C204833836",588391,319344.55,"C1161662394",1253476.69,1522523.15,0,0
2595694,207,"CASH_IN",130323.84,"C189939113",516243,646566.84,"C1970788503",480227.93,349904.09,0,0
2595882,207,"CASH_IN",50360.23,"C2090519191",694139.67,744499.89,"C282725821",528615.39,478255.17,0,0
2596196,207,"CASH_OUT",100579.25,"C1851581282",254715.84,154136.59,"C724134418",752255.26,852834.51,0,0
2596199,207,"CASH_OUT",111814.35,"C1958327627",31850,0,"C765401700",1156834.93,1268649.28,0,0
2596369,207,"CASH_IN",8576.5,"C2015465186",745425.64,754002.13,"C1810238504",784562.27,775985.77,0,0
2596414,207,"CASH_OUT",107957.3,"C2051265996",107985,27.7,"C858671086",1228220.31,1336177.61,0,0
2596448,207,"TRANSFER",165288.13,"C1827073088",482852,317563.87,"C1497922171",530609.94,695898.07,0,0
2597177,208,"CASH_OUT",62653.67,"C1916594554",167445,104791.33,"C1930728162",808876.81,871530.47,0,0
2597474,208,"CASH_IN",87836.67,"C1933263402",97050.47,184887.14,"C394735715",789701.36,701864.69,0,0
2597479,208,"CASH_IN",169761.37,"C176262479",450913.9,620675.27,"C2123104487",1480890.49,1311129.12,0,0
2598256,208,"CASH_IN",177716.47,"C1966123058",4471.83,182188.3,"C729255592",1229839.31,1052122.85,0,0
2599304,208,"CASH_OUT",181553.39,"C2003913640",0,0,"C412116109",1176713.68,1358267.07,0,0
2599897,208,"TRANSFER",1128579.71,"C1962368245",1128579.71,0,"C715458318",0,0,1,0
2599898,208,"CASH_OUT",1128579.71,"C116163072",1128579.71,0,"C1467611421",0,1128579.71,1,0
2600556,208,"CASH_OUT",69063.23,"C2011529663",0,0,"C498092412",1123266.02,1192329.24,0,0
2600984,208,"CASH_IN",113960.72,"C322279442",784320.39,898281.1,"C1635246122",835996.84,722036.13,0,0
2601451,208,"CASH_OUT",58363.05,"C2002888555",560066.8,501703.75,"C1711683163",1216354.92,1274717.97,0,0
2601849,208,"CASH_OUT",412725.96,"C1905236249",139872,0,"C232244001",1120446.11,1533172.07,0,0
2602166,208,"CASH_IN",183198.83,"C1818075739",362707.06,545905.88,"C2063469838",1572957.68,1389758.85,0,0
2602472,208,"CASH_IN",131875.1,"C2044583439",74211,206086.1,"C662059840",749924.46,947158.47,0,0
2602555,208,"CASH_IN",160097.25,"C1733527408",579696.94,739794.19,"C2050698407",1573756.73,1877282.11,0,0
2602755,208,"CASH_IN",80087.81,"C1745069694",511049.68,591137.5,"C1158249836",1250389.89,1170302.08,0,0
2603486,208,"CASH_IN",372029.44,"C2018808520",163916,535945.44,"C940329125",824808.63,452779.19,0,0
2603708,208,"CASH_IN",301771.04,"C2009297254",10207,311978.04,"C836688967",960798.62,659027.58,0,0
2603877,208,"CASH_OUT",148708.01,"C1954806498",330397,181688.99,"C325352117",790866.7,939574.71,0,0
2604107,208,"CASH_OUT",295002.84,"C1886638927",512312,217309.16,"C292379859",720509.31,1015512.15,0,0
2604164,208,"CASH_OUT",70594.58,"C2028183722",0,0,"C980825251",1116320.64,1186915.21,0,0
2604367,208,"CASH_OUT",917014.64,"C1149539141",917014.64,0,"C1847588004",81956.71,998971.35,1,0
2604593,208,"CASH_IN",200260.68,"C1965419044",719442.15,919702.83,"C813639045",1573382.69,1373122.01,0,0
2604671,208,"CASH_OUT",161271.23,"C2037526737",1046003.8,884732.57,"C308082841",266308.26,427579.48,0,0
2604682,208,"CASH_OUT",328058.02,"C2037367700",340571.94,12513.92,"C1232184587",979062.15,1307120.17,0,0
2604958,208,"CASH_OUT",2345.9,"C2064105445",27051.55,24705.66,"C971663090",997553.11,999899.01,0,0
2605279,208,"CASH_IN",106516.73,"C1645914797",1102339.88,1208856.61,"C635535700",1201703.94,1095187.21,0,0
2605371,208,"CASH_IN",262040.12,"C1667805025",823540.73,1085580.84,"C1601875596",1098708.54,836668.42,0,0
2605632,208,"CASH_OUT",47891.56,"C1987813467",0,0,"C998890182",972103.11,1019994.68,0,0
2606042,208,"CASH_OUT",67999.78,"C1857956598",133764,65764.22,"C1761966539",982469.68,1050469.46,0,0
2606133,208,"TRANSFER",395049.73,"C1868711325",389273.47,0,"C1383932056",1120202.21,1515251.94,0,0
2606167,208,"CASH_OUT",92905.26,"C1893566264",0,0,"C905509187",1199381.25,1292286.51,0,0
2606317,208,"CASH_IN",45125.31,"C1906368773",81110,126235.31,"C433776107",705908.37,982235.53,0,0
2606689,208,"CASH_IN",300908.97,"C2097533584",3501,304409.97,"C968578698",1668530.83,1367621.86,0,0
2606786,208,"CASH_OUT",421462.85,"C1890400052",717035,295572.15,"C860632155",922988.53,1344451.37,0,0
2607655,208,"CASH_IN",200152.88,"C1716414611",872037.25,1072190.13,"C363066542",1675917.33,1475764.45,0,0
2608025,208,"CASH_IN",418516.3,"C1894901994",1021615.74,1440132.04,"C366398068",1088764.97,670248.66,0,0
2608446,208,"CASH_OUT",3864609.52,"C1819780658",3864609.52,0,"C1742930465",0,3864609.52,1,0
2609007,208,"CASH_OUT",153570.24,"C1922133864",209597,56026.76,"C52581537",736268.98,889839.22,0,0
2609251,208,"CASH_IN",99743.58,"C1654689360",466881.19,566624.77,"C211196231",1122722.48,1028810.38,0,0
2609338,208,"CASH_OUT",341118.79,"C1925562963",705686,364567.21,"C101783933",394999.73,736118.52,0,0
2609560,208,"CASH_OUT",58784.62,"C1926725994",20046,0,"C990731353",898873.71,957658.34,0,0
2609777,208,"CASH_IN",78009.36,"C2041687111",381780.11,459789.47,"C402217062",1813999.67,1735990.31,0,0
2610086,208,"TRANSFER",50820.71,"C1462162029",50820.71,0,"C1464615322",0,0,1,0
2610129,208,"TRANSFER",118477.47,"C1884347921",0,0,"C798782253",1126337.37,1244814.84,0,0
2610386,208,"CASH_OUT",121701.16,"C190180272",203636,81934.84,"C291159324",678987.96,800689.12,0,0
2610864,208,"CASH_OUT",9509.11,"C183420316",353804.33,344295.22,"C231239125",837039.75,846548.86,0,0
2611104,208,"CASH_IN",89954.81,"C192152826",21253,111207.81,"C1735213972",997515.87,1132452.86,0,0
2611387,208,"CASH_OUT",163755.8,"C1823015466",401083,237327.2,"C602256882",541783.04,705538.84,0,0
2611581,208,"CASH_OUT",150158.92,"C1978702347",426369,276210.08,"C1990018402",843546.61,993705.54,0,0
2611727,208,"CASH_IN",96104.33,"C256603924",1094785.67,1190890,"C623563212",1226087.08,1129982.75,0,0
2611797,208,"CASH_OUT",217663.42,"C1933232323",247098.49,29435.07,"C504313411",721625.58,939289,0,0
2611983,208,"CASH_IN",263299.15,"C1925042224",237283,500582.15,"C278394822",867120.56,603821.4,0,0
2612038,208,"CASH_IN",104.96,"C2022394962",1341366.55,1341471.5,"C2117336173",557376.07,557271.11,0,0
2612202,208,"CASH_IN",25304.6,"C324394963",563816.92,589121.52,"C719097409",1160011.46,1134706.85,0,0
2612203,208,"CASH_IN",253238.15,"C1976220599",589121.52,842359.67,"C2142256935",917774.7,664536.55,0,0
2612519,208,"TRANSFER",249719.82,"C1978188916",118824,0,"C582380761",1327905.83,1577625.65,0,0
2612712,208,"TRANSFER",131261.23,"C1583495831",131261.23,0,"C1452204063",0,0,1,0
2612713,208,"CASH_OUT",131261.23,"C1393901977",131261.23,0,"C265146137",1856234.77,1987496,1,0
2613437,208,"TRANSFER",507804.59,"C2010784860",518527.11,10722.51,"C797804210",537421.08,1045225.67,0,0
2613645,208,"CASH_OUT",140623.61,"C1803158110",421519,280895.39,"C1149755782",797254.91,937878.52,0,0
2615715,208,"CASH_OUT",23365.76,"C195778954",0,0,"C395307709",1178896.28,1202262.04,0,0
2615944,208,"CASH_IN",154724.39,"C1911385230",773143.76,927868.15,"C1036768814",751693.27,698134.52,0,0
2615988,208,"CASH_IN",1183.02,"C1797949033",1122461.67,1123644.69,"C235619932",1535575.94,1534392.93,0,0
2616171,208,"TRANSFER",149711.63,"C1936484790",51988,0,"C805785387",1231030.49,1149152.92,0,0
2616630,208,"TRANSFER",268146.33,"C2011315106",628203,360056.67,"C146390422",1470775.17,1738921.5,0,0
2616745,208,"CASH_IN",81190.15,"C204705160",1544263.21,1625453.37,"C92041357",1212715.25,1131525.1,0,0
2616896,208,"CASH_IN",62726.1,"C174717366",587965.24,650691.34,"C613512336",677180.28,614454.18,0,0
2617159,208,"CASH_OUT",198124.44,"C2027521371",0,0,"C820951747",1082538.48,1124836.34,0,0
2617864,208,"CASH_IN",317929,"C2009101982",99809,417738,"C327226246",1468319.01,1486317.54,0,0
2617867,208,"CASH_OUT",94971.15,"C1968317043",405313,310341.85,"C617164533",1250252.12,1584182.87,0,0
2618157,208,"CASH_IN",6343.26,"C2050005210",783816.31,790159.57,"C2053454558",366318.82,359975.56,0,0
2618242,208,"CASH_IN",448060.01,"C1959862960",223,448283.01,"C305244074",1369493.88,921433.87,0,0
2618435,208,"CASH_OUT",87011.65,"C194673532",216511.35,129499.7,"C391753653",815033.82,902045.47,0,0
2618548,208,"CASH_IN",233937.04,"C1926306322",11720,245657.04,"C223767390",1016746.45,782809.41,0,0
2619064,208,"CASH_IN",79415.4,"C2001551199",63223,142638.4,"C359214520",1478343.28,1398927.87,0,0
2619911,208,"CASH_OUT",175336.65,"C2056553505",0,0,"C861024751",1185434.25,1360770.91,0,0
2619963,208,"CASH_IN",159488.02,"C1705398194",899909.58,1059397.6,"C772675026",604909.51,521695.85,0,0
2621098,208,"TRANSFER",68398.57,"C1984143648",0,0,"C735271443",1117478.36,1185876.93,0,0
2621483,208,"CASH_IN",176078.14,"C1947558430",1556006.28,1732084.42,"C222349066",1210512.1,1034433.96,0,0
2621709,208,"TRANSFER",4815187.09,"C2041567241",4815187.09,0,"C2093303821",0,0,1,0
2621710,208,"CASH_OUT",4815187.09,"C2087122635",4815187.09,0,"C73237279",370304.5,5185491.59,1,0
2622102,208,"CASH_OUT",291519.84,"C485214392",0,0,"C1138105020",0,291519.84,1,0
2623412,208,"CASH_IN",216912.34,"C1929276016",21071,237983.34,"C247677412",1578300.57,1361388.23,0,0
2623422,208,"CASH_IN",294200.73,"C178401274",31751,325951.73,"C2122119285",1352565.54,1058364.81,0,0
2623680,208,"CASH_OUT",91634.4,"C1880858557",501725.6,410091.2,"C644574401",491643.75,583278.15,0,0
2623811,208,"CASH_OUT",226264.62,"C2007543384",4554,0,"C335061561",1101381.06,1327645.69,0,0
2623887,208,"CASH_OUT",340647.06,"C1884107061",597142,256494.94,"C925811709",1008246.34,1348893.4,0,0
2623908,208,"CASH_IN",385351.91,"C2129480996",694747.54,1080099.46,"C362362034",927719.39,542367.48,0,0
